1;camera;171.25;247.6
1;jen;509.8;331.65
1;lgate1;451.15;629.55
1;rgate1;547.15;629.55
1;lgate2;370.7;53.3
1;rgate2;626.7;53.3
5;camera;168.25;247.6
31;lgate2;372.5;53.3
31;rgate2;624.9;53.3
31;se:GateMove;0;0
32;lgate2;374.25;53.3
32;rgate2;623.15;53.3
33;lgate2;376.05;53.3
33;rgate2;621.35;53.3
34;camera;165.25;247.6
34;lgate2;377.8;53.3
34;rgate2;619.6;53.3
35;camera;168.25;247.6
35;lgate2;379.6;53.3
35;rgate2;617.8;53.3
36;camera;171.25;247.6
36;lgate2;381.35;53.3
36;rgate2;616.05;53.3
37;camera;168.25;247.6
37;lgate2;383.15;53.3
37;rgate2;614.25;53.3
38;camera;165.25;247.6
38;lgate2;384.9;53.3
38;rgate2;612.5;53.3
39;camera;168.25;247.6
39;lgate2;386.7;53.3
39;rgate2;610.7;53.3
40;camera;171.25;247.6
40;lgate2;388.5;53.3
40;rgate2;608.9;53.3
41;camera;168.25;247.6
41;lgate2;390.25;53.3
41;rgate2;607.15;53.3
42;camera;165.25;247.6
42;lgate2;392.05;53.3
42;rgate2;605.35;53.3
43;camera;168.25;247.6
43;lgate2;393.8;53.3
43;rgate2;603.6;53.3
44;camera;171.25;247.6
44;lgate2;395.6;53.3
44;rgate2;601.8;53.3
45;camera;168.25;247.6
45;lgate2;397.35;53.3
45;rgate2;600.05;53.3
46;camera;165.25;247.6
46;lgate2;399.15;53.3
46;rgate2;598.25;53.3
47;camera;168.25;247.6
47;lgate2;400.9;53.3
47;rgate2;596.5;53.3
48;camera;171.25;247.6
48;lgate2;402.7;53.3
48;rgate2;594.7;53.3
49;camera;168.25;247.6
49;lgate2;404.5;53.3
49;rgate2;592.9;53.3
50;camera;165.25;247.6
50;lgate2;406.25;53.3
50;rgate2;591.15;53.3
51;camera;168.25;247.6
51;lgate2;408.05;53.3
51;rgate2;589.35;53.3
52;camera;171.25;247.6
52;lgate2;409.8;53.3
52;rgate2;587.6;53.3
53;camera;168.25;247.6
53;lgate2;411.6;53.3
53;rgate2;585.8;53.3
54;camera;165.25;247.6
54;lgate2;413.35;53.3
54;rgate2;584.05;53.3
55;camera;168.25;247.6
55;lgate2;415.15;53.3
55;rgate2;582.25;53.3
56;camera;171.25;247.6
56;lgate2;416.9;53.3
56;rgate2;580.5;53.3
57;camera;168.25;247.6
57;lgate2;418.7;53.3
57;rgate2;578.7;53.3
58;camera;165.25;247.6
58;lgate2;420.5;53.3
58;rgate2;576.9;53.3
59;camera;168.25;247.6
59;lgate2;422.25;53.3
59;rgate2;575.15;53.3
60;camera;171.25;247.6
60;lgate2;424.05;53.3
60;rgate2;573.35;53.3
61;camera;168.25;247.6
61;lgate2;425.8;53.3
61;rgate2;571.6;53.3
62;camera;165.25;247.6
62;lgate2;427.6;53.3
62;rgate2;569.8;53.3
63;camera;168.25;247.6
63;lgate2;429.35;53.3
63;rgate2;568.05;53.3
64;camera;171.25;247.6
64;lgate2;431.15;53.3
64;rgate2;566.25;53.3
65;camera;168.25;247.6
65;lgate2;432.9;53.3
65;rgate2;564.5;53.3
66;camera;165.25;247.6
66;lgate2;434.7;53.3
66;rgate2;562.7;53.3
67;camera;168.25;247.6
67;lgate2;436.5;53.3
67;rgate2;560.9;53.3
68;camera;171.25;247.6
68;lgate2;438.25;53.3
68;rgate2;559.15;53.3
69;camera;168.25;247.6
69;lgate2;440.05;53.3
69;rgate2;557.35;53.3
70;camera;165.25;247.6
70;lgate2;441.8;53.3
70;rgate2;555.6;53.3
71;camera;168.25;247.6
71;lgate2;443.6;53.3
71;rgate2;553.8;53.3
72;camera;171.25;247.6
72;lgate2;445.35;53.3
72;rgate2;552.05;53.3
73;camera;168.25;247.6
73;lgate2;447.15;53.3
73;rgate2;550.25;53.3
74;camera;165.25;247.6
74;lgate2;448.9;53.3
74;rgate2;548.5;53.3
75;camera;168.25;247.6
75;lgate2;450.7;53.3
75;rgate2;546.7;53.3
76;camera;171.25;247.6
81;c:frontyard_dreamListen;0;0
-----------------------------------------------
1; camera; camera
1; jen; jenU
1; lgate1; lgate1S
1; rgate1; rgate1S
1; lgate2; lgate2S
1; rgate2; rgate2S
1; ; Bitmap 13
