1;camera;529.55;334.95
1;jen;513.8;334.7
1;lukePJ;520;-327
1;lannie;432.35;811.2
3;lukePJ;519.95;173
4;fp:matt;0;0
4;fp:sara;0;0
4;fp:sandy;0;0
101;camera;529.55;340.9
102;camera;529.55;346.8
103;camera;529.55;352.75
104;camera;529.55;358.65
105;camera;529.55;364.6
106;camera;529.55;370.5
107;camera;529.55;376.45
108;camera;529.55;382.35
109;camera;529.55;388.3
110;camera;529.55;394.2
111;camera;529.55;400.15
112;camera;529.55;406.05
113;camera;529.55;412
114;camera;529.55;417.9
115;camera;529.55;423.85
116;camera;529.55;429.75
117;camera;529.55;435.7
118;camera;529.55;441.6
119;camera;529.55;447.55
120;camera;529.55;453.45
121;camera;529.55;459.4
122;camera;529.55;465.3
123;camera;529.55;471.25
124;camera;529.55;477.15
125;camera;529.55;483.1
126;camera;529.55;489.05
127;camera;529.55;494.95
140;lukePJ;519.95;177.6
141;lukePJ;519.95;181.95
142;lukePJ;519.95;186.3
143;lukePJ;519.95;190.65
144;lukePJ;519.95;195
145;lukePJ;519.95;199.35
146;lukePJ;519.95;203.7
147;lukePJ;519.95;208.05
148;lukePJ;519.95;212.4
149;lukePJ;519.95;216.75
150;lukePJ;519.95;221.1
151;lukePJ;519.95;225.4
152;lukePJ;519.95;229.75
153;lukePJ;519.95;234.1
154;lukePJ;519.95;238.45
155;lukePJ;519.95;242.8
156;lukePJ;519.95;247.15
157;lukePJ;519.95;251.5
158;lukePJ;519.95;255.85
159;lukePJ;519.95;260.2
160;lukePJ;519.95;264.55
161;lukePJ;519.95;268.9
162;lukePJ;519.95;273
188;lukePJ;519.95;276.95
189;lukePJ;519.95;280.6
190;lukePJ;519.95;284.3
191;lukePJ;519.95;288
192;lukePJ;519.95;291.65
193;lukePJ;519.95;295.35
194;lukePJ;519.95;299.05
195;lukePJ;519.95;302.7
196;lukePJ;519.95;306.4
197;lukePJ;519.95;310.1
198;lukePJ;519.95;313.8
199;lukePJ;519.95;317.45
200;lukePJ;519.95;321.15
201;lukePJ;519.95;324.85
202;lukePJ;519.95;328.5
203;lukePJ;519.95;332.2
204;lukePJ;519.95;335.9
205;lukePJ;519.95;339.55
206;lukePJ;519.95;343.25
207;lukePJ;519.95;346.95
208;lukePJ;519.95;350.6
209;lukePJ;519.95;354.3
210;lukePJ;519.95;358
211;lukePJ;519.95;361.65
212;lukePJ;519.95;365.35
213;lukePJ;519.95;369.05
214;lukePJ;519.95;372.7
215;lukePJ;519.95;376.4
216;lukePJ;519.95;380.1
217;lukePJ;519.95;383.8
218;lukePJ;519.95;387.45
219;lukePJ;519.95;391.15
220;lukePJ;519.95;394.85
221;lukePJ;519.95;398.5
222;lukePJ;519.95;402.2
223;lukePJ;519.95;405.9
224;lukePJ;519.95;409.55
225;lukePJ;519.95;413
230;w:lannie;3652;1556
232;lannie;432.35;802.15
233;lannie;432.35;793.1
234;lannie;432.35;784.05
235;lannie;432.35;775
236;lannie;432.35;765.95
237;lannie;432.35;756.9
238;lannie;432.35;747.85
239;lannie;432.35;738.8
240;lannie;432.35;729.75
241;lannie;432.35;720.7
242;lannie;432.35;711.7
243;lannie;432.35;702.6
244;lannie;432.35;693.6
245;lannie;432.35;684.55
246;lannie;432.35;675.5
247;lannie;432.35;666.45
248;lannie;432.35;657.4
249;lannie;432.35;648.35
250;lannie;432.35;639.3
251;lannie;432.35;630.25
252;lannie;432.35;621.2
253;lannie;432.35;612.15
254;lannie;432.35;603.1
255;lannie;432.35;594.05
256;lannie;432.35;585
257;lannie;432.35;575.95
258;lannie;432.35;566.9
259;lannie;432.35;557.85
260;lannie;432.35;548.8
261;lannie;432.35;539.75
262;lannie;432.35;530.7
263;lannie;432.35;521.7
264;lannie;432.35;512.65
265;lannie;432.35;503.6
266;lannie;432.35;494.55
267;lannie;432.35;485.5
268;lannie;432.35;476.45
269;lannie;432.35;467.4
