1;setCam:46,115,0.45,-13.75;0;0
1;w:jen;512.45;818.25
1;wxy:matt;485.8;398.95
1;wxy:sara;546.7;400.225
1;wxy:sandy;535.6;477.75
1;wxy:lgate1;450.7;320.8
1;wxy:rgate1;546.7;320.8
1;wxy:lgate2;452.25;-224.2
1;wxy:rgate2;548.25;-224.2
1;r:clear_rain;0;0
1;e:blue;0;0
1;s:SEdream1;0;0
1;camera;528.2;371.2
1;matt;485.8;398.95
1;sara;546.7;400.225
1;jen;512.45;818.25
1;sandy;535.6;477.75
1;lgate1;450.7;320.8
1;rgate1;546.7;320.8
1;lgate2;452.25;-224.2
1;rgate2;548.25;-224.2
3;camera;528.2;-1581.25
4;camera;528.2;-1585.8
5;camera;528.2;-1590.35
6;camera;528.2;-1594.85
7;camera;528.2;-1599.4
8;camera;528.2;-1604
9;camera;528.2;-1608.55
10;camera;528.2;-1613.05
11;camera;528.2;-1617.6
12;camera;528.2;-1622.15
13;camera;528.2;-1626.7
14;camera;528.2;-1631.25
15;camera;528.2;-1635.8
16;camera;528.2;-1640.35
17;camera;528.2;-1644.9
18;camera;528.2;-1649.45
19;camera;528.2;-1654
20;camera;528.2;-1658.5
21;camera;528.2;-1663.05
22;camera;528.2;-1667.6
23;camera;528.2;-1672.2
24;camera;528.2;-1676.7
25;camera;528.2;-1681.25
26;camera;528.2;-1685.8
27;camera;528.2;-1690.35
28;camera;528.2;-1694.9
29;camera;528.2;-1699.4
30;camera;528.2;-1703.95
31;camera;528.2;-1708.5
32;camera;528.2;-1713.1
33;camera;528.2;-1717.6
34;camera;528.2;-1722.15
35;camera;528.2;-1726.7
36;camera;528.2;-1731.25
37;camera;528.2;-1735.8
38;camera;528.2;-1740.3
39;camera;528.2;-1744.9
40;camera;528.2;-1749.4
41;camera;528.2;-1754
42;camera;528.2;-1758.55
43;camera;528.2;-1763.05
44;camera;528.2;-1767.6
45;camera;528.2;-1772.15
46;camera;528.2;-1776.7
47;camera;528.2;-1781.25
48;camera;528.2;-1785.8
49;camera;528.2;-1790.35
50;camera;528.2;-1794.9
51;camera;528.2;-1799.45
52;camera;528.2;-1803.95
53;camera;528.2;-1808.5
54;camera;528.2;-1813.1
55;camera;528.2;-1817.6
56;camera;528.2;-1822.2
57;camera;528.2;-1826.7
58;camera;528.2;-1831.25
59;camera;528.2;-1835.8
60;camera;528.2;-1840.35
61;camera;528.2;-1844.9
62;camera;528.2;-1849.45
63;camera;528.2;-1853.95
64;camera;528.2;-1858.55
65;camera;528.2;-1863.1
66;camera;528.2;-1867.6
67;camera;528.2;-1872.15
68;camera;528.2;-1876.7
69;camera;528.2;-1881.25
70;camera;528.2;-1885.8
71;camera;528.2;-1890.35
72;camera;528.2;-1894.9
73;camera;528.2;-1899.45
74;camera;528.2;-1904
75;camera;528.2;-1908.5
76;camera;528.2;-1913.05
